,county,latitude_x,longitude_x,state,latitude_y,longitude_y,area[m^2],name,year,gentype,axis,azimuth[deg],tilt[deg],battery,capacity[MW]
765,Ventura,34.242809,-119.025486,CA,34.168861,-119.053963,54443,California State Univ at Channel Islands,2021,PV,single-axis,180.0,15.0,,3.7
766,Ventura,34.242809,-119.025486,CA,34.209293,-119.134354,31152,SunEdison Procter & Gamble Oxnard,2009,PV,single-axis,180.0,20.0,,1.0
767,Ventura,34.242809,-119.025486,CA,34.301754,-118.832901,26090,CA - Ventura Co CCD - Moorpark College,2023,PV,fixed-tilt,128.0,7.0,,2.6
768,Ventura,34.242809,-119.025486,CA,34.167313,-119.15667,16734,CA-Ventura Co CCD-Oxnard College Canopy,2022,PV,single-axis,270.0,7.0,,1.5
769,Ventura,34.242809,-119.025486,CA,34.403454,-118.904587,44763,Ventura Solar,2021,PV,single-axis,180.0,,,2.9
770,Yolo,38.598163,-121.718874,CA,38.50153,-121.693001,41431,Grassland 3&4 Solar Project,2013,PV,dual-axis,180.0,,,2.5
771,Yolo,38.598163,-121.718874,CA,38.658119,-121.733559,37266,Yolo County Solar Project,2010,PV,dual-axis,180.0,,,1.0
772,Yolo,38.598163,-121.718874,CA,38.521084,-121.994759,60769,Putah Creek Solar Farm,2014,PV,single-axis,0.0,0.0,,2.0
773,Yolo,38.598163,-121.718874,CA,38.500652,-121.692986,37452,Grassland 1&2 Solar Project,2013,PV,dual-axis,180.0,,,2.5
774,Yolo,38.598163,-121.718874,CA,38.524479,-121.994072,57060,Putah Creek Solar Farm North,2022,PV,single-axis,0.0,0.0,,3.0
775,Yolo,38.598163,-121.718874,CA,38.675167,-121.711342,15461,Walgreens Woodland Distribution Center,2007,PV,single-axis,180.0,15.0,,1.0
776,Yolo,38.598163,-121.718874,CA,38.682594,-121.72084,24895,Target Woodland Solar Project,2018,PV,single-axis,181.0,10.0,,2.3
777,Yolo,38.598163,-121.718874,CA,38.543449,-121.774818,22732,West Village Solar - Array 1Community Solar,2022,PV,fixed-tilt,180.0,5.0,,1.2
778,Yolo,38.598163,-121.718874,CA,38.539776,-121.777657,23048,West Village Solar - Array 2 Community Solar,2022,PV,fixed-tilt,180.0,5.0,,1.3
779,Adams,46.864934,-119.031492,WA,46.983494,-118.614616,712105,Adams Nielson Solar,2018,PV,single-axis,180.0,,,19.2
780,Benton,46.229857,-119.276673,WA,46.357567,-119.320145,60641,"Horn Rapids Solar, Storage and Training",2020,PV,fixed-tilt,180.0,30.0,batteries,3.2
781,Kittitas,47.051833,-120.630456,WA,46.961193,-120.481155,109455,Penstemon Solar Project,2022,PV,single-axis,180.0,60.0,,5.0
782,Kittitas,47.051833,-120.630456,WA,46.956318,-120.504799,90430,Camas Solar Project,2019,PV,single-axis,180.0,60.0,,5.0
783,Kittitas,47.051833,-120.630456,WA,46.973484,-120.572945,112143,Urtica Solar Project,2022,PV,fixed-tilt,180.0,,,5.0
784,Klickitat,45.79839,-121.146148,WA,45.867138,-120.240051,4477250,Lund Hill Solar,2022,PV,single-axis,0.0,0.0,,150.0
785,Baker,44.780021,-117.762087,OR,44.701782,-117.764305,280892,Baker City Solar,2020,PV,single-axis,0.0,0.0,,15.0
786,Baker,44.780021,-117.762087,OR,44.466797,-118.205391,66706,Brush Solar Center,2020,PV,single-axis,0.0,0.0,,2.8
787,Benton,44.573123,-123.275062,OR,44.566238,-123.295746,27845,Oregon University System Rabbit Field,2014,PV,fixed-tilt,180.0,20.0,,1.2
788,Clackamas,45.363411,-122.575016,OR,45.269653,-122.771782,25882,Baldock Solar Highway,2012,PV,fixed-tilt,180.0,21.0,,1.7
789,Clackamas,45.363411,-122.575016,OR,45.1703,-122.472862,34120,Colton Solar,2017,PV,fixed-tilt,180.0,15.0,,2.2
790,Clackamas,45.363411,-122.575016,OR,45.430771,-122.284538,38995,"Boring Solar, LLC",2019,PV,fixed-tilt,180.0,20.0,,2.2
791,Clackamas,45.363411,-122.575016,OR,45.318172,-122.331245,205541,"Duus Solar, LLC",2020,PV,single-axis,180.0,,,10.0
792,Clackamas,45.363411,-122.575016,OR,45.379551,-122.232933,244262,"Firwood Solar, LLC",2020,PV,single-axis,180.0,,,10.0
793,Clackamas,45.363411,-122.575016,OR,45.37384,-122.264473,34237,Tickle Creek Solar,2019,PV,single-axis,180.0,,,1.9
794,Clackamas,45.363411,-122.575016,OR,45.131374,-122.619446,47661,Thomas Creek Solar,2019,PV,single-axis,180.0,,,2.2
795,Clackamas,45.363411,-122.575016,OR,45.171494,-122.623512,39762,Minke Solar,2020,PV,single-axis,180.0,60.0,,2.2
796,Clackamas,45.363411,-122.575016,OR,45.431488,-122.286491,37717,Dunn Road Solar,2021,PV,single-axis,180.0,,,1.8
797,Clackamas,45.363411,-122.575016,OR,45.126469,-122.607658,43595,Mt. Hope Solar,2021,PV,single-axis,180.0,,,2.5
798,Clackamas,45.363411,-122.575016,OR,45.349163,-122.429474,39457,Sulus Solar 17,2020,PV,fixed-tilt,180.0,25.0,,3.1
799,Clackamas,45.363411,-122.575016,OR,45.268845,-122.329109,35010,"Day Hill Solar, LLC",2020,PV,fixed-tilt,0.0,20.0,,2.3
800,Clackamas,45.363411,-122.575016,OR,45.420937,-122.333267,78019,"SSD Clackamas 1, LLC",2020,PV,single-axis,180.0,0.0,,4.0
801,Clackamas,45.363411,-122.575016,OR,45.105652,-122.66201,45300,"SSD Clackamas 4, LLC",2020,PV,single-axis,180.0,0.0,,2.0
802,Clackamas,45.363411,-122.575016,OR,45.181767,-122.591972,42355,"SSD Clackamas 7, LLC",2020,PV,single-axis,180.0,0.0,,2.0
803,Clackamas,45.363411,-122.575016,OR,45.141533,-122.649544,42028,Sulus Solar 35,2020,PV,fixed-tilt,5.0,25.0,,3.0
804,Clackamas,45.363411,-122.575016,OR,45.45829,-122.289368,37240,Sulus Solar 29,2020,PV,fixed-tilt,180.0,25.0,,2.6
805,Clackamas,45.363411,-122.575016,OR,45.383125,-122.079056,264624,"Brightwood Solar, LLC",2021,PV,fixed-tilt,180.0,60.0,,10.0
806,Clackamas,45.363411,-122.575016,OR,45.143578,-122.607849,37983,Kaiser Creek Solar (CSG),2022,PV,single-axis,180.0,,,2.0
807,Clackamas,45.363411,-122.575016,OR,45.431309,-122.29583,37765,Sandy River Solar (CSG),2022,PV,single-axis,180.0,,,1.9
808,Clackamas,45.363411,-122.575016,OR,45.419659,-122.277374,38868,NSE Astoria - Skyward,2021,PV,single-axis,0.0,,,2.5
809,Clackamas,45.363411,-122.575016,OR,45.391129,-122.344017,45103,"Auburn Solar, LLC (CSG)",2024,PV,single-axis,180.0,0.0,,2.9
810,Crook,44.283564,-120.843605,OR,44.183853,-120.916557,1234449,Solar Star Oregon II,2017,PV,single-axis,60.0,60.0,,56.0
811,Crook,44.283564,-120.843605,OR,44.252544,-120.883263,1036563,"Prineville Solar Energy, LLC",2021,PV,single-axis,0.0,60.0,,40.0
812,Crook,44.283564,-120.843605,OR,44.269852,-120.878571,1342765,"Millican Solar Energy, LLC",2021,PV,single-axis,0.0,60.0,,70.0
813,Deschutes,44.090954,-121.306213,OR,44.067669,-121.228111,204128,"NorWest Energy 2, LLC",2016,PV,single-axis,180.0,20.0,,9.9
814,Deschutes,44.090954,-121.306213,OR,44.061317,-121.227654,226570,"OSLH, LLC",2016,PV,single-axis,90.0,60.0,,9.9
815,Deschutes,44.090954,-121.306213,OR,44.189892,-121.233849,215153,"Tumbleweed Solar, LLC",2017,PV,fixed-tilt,180.0,28.0,,9.9
816,Deschutes,44.090954,-121.306213,OR,44.061459,-121.236801,255434,Bear Creek Solar Center,2018,PV,single-axis,180.0,,,10.0
817,Gilliam,45.449592,-120.197022,OR,45.536312,-120.175377,4340145,Montague Solar,2019,PV,single-axis,180.0,,,162.0
818,Harney,43.521602,-118.986891,OR,43.553711,-119.689796,278108,"Suntex Solar, LLC",2020,PV,single-axis,180.0,,,10.0
819,Harney,43.521602,-118.986891,OR,43.554283,-119.684456,272426,Riley,2020,PV,single-axis,180.0,60.0,,10.0
820,Harney,43.521602,-118.986891,OR,43.503429,-119.148964,242241,Starvation,2019,PV,single-axis,180.0,55.0,,9.9
821,Harney,43.521602,-118.986891,OR,43.499569,-119.14415,237426,"West Hines Solar I, LLC",2020,PV,single-axis,180.0,,,10.0
822,Jackson,42.347769,-122.858631,OR,42.400784,-122.830307,145980,Eagle Point Solar,2017,PV,single-axis,180.0,60.0,,9.9
823,Jackson,42.347769,-122.858631,OR,42.521824,-122.828728,233795,"OR Solar 2, LLC",2020,PV,single-axis,180.0,60.0,,10.0
824,Jefferson,44.591478,-121.190361,OR,44.673927,-121.12291,246831,Adams Solar Center,2018,PV,single-axis,0.0,0.0,,10.0
825,Jefferson,44.591478,-121.190361,OR,44.61898,-121.206215,276028,Elbe Solar Center,2018,PV,single-axis,0.0,0.0,,10.0
826,Klamath,42.285893,-121.726802,OR,42.611473,-121.86261,235881,"Chiloquin Solar, LLC",2018,PV,fixed-tilt,180.0,28.0,,9.9
827,Klamath,42.285893,-121.726802,OR,42.022228,-121.425385,265515,"OR Solar 3, LLC",2017,PV,single-axis,0.0,0.0,,10.0
828,Klamath,42.285893,-121.726802,OR,42.239056,-121.585625,365404,"OR Solar 8, LLC",2018,PV,single-axis,0.0,0.0,,10.0
829,Klamath,42.285893,-121.726802,OR,42.236492,-121.577423,213189,Woodline Solar,2017,PV,single-axis,180.0,60.0,,8.0
830,Klamath,42.285893,-121.726802,OR,42.380272,-121.022957,280046,Bly Solar Center,2018,PV,single-axis,80.0,,,8.0
831,Klamath,42.285893,-121.726802,OR,42.207085,-121.351578,146590,"NorWest Energy 4, LLC",2019,PV,single-axis,0.0,,,5.6
832,Klamath,42.285893,-121.726802,OR,42.260185,-121.785774,23868,Oregon University System OIT Klamath Falls,2014,PV,fixed-tilt,220.0,35.0,,2.0
833,Klamath,42.285893,-121.726802,OR,42.408188,-121.043106,141802,Old Mill Solar,2015,PV,single-axis,180.0,,,5.0
834,Klamath,42.285893,-121.726802,OR,42.182953,-121.763535,104971,Klamath Falls Solar 2 (CSG),2017,PV,single-axis,0.0,,,2.9
835,Klamath,42.285893,-121.726802,OR,42.031033,-121.611061,192056,"OR Solar 5, LLC",2018,PV,single-axis,0.0,0.0,,8.0
836,Klamath,42.285893,-121.726802,OR,42.207153,-121.813942,46338,Linkville Solar (CSG),2024,PV,fixed-tilt,180.0,0.0,,2.8
837,Klamath,42.285893,-121.726802,OR,42.04673,-121.496002,1110050,Skysol,2023,PV,single-axis,180.0,,,55.0
838,Lake,42.478434,-120.476422,OR,42.175217,-120.363243,80061,Black Cap Solar Plant,2012,PV,single-axis,90.0,0.0,,2.0
839,Lake,42.478434,-120.476422,OR,42.21117,-120.371521,272534,"OR Solar 6, LLC",2017,PV,single-axis,0.0,0.0,,10.0
840,Lake,42.478434,-120.476422,OR,42.164444,-120.410133,1106546,Airport Solar,2019,PV,single-axis,90.0,,,47.3
841,Lake,42.478434,-120.476422,OR,43.234932,-120.487823,142362,Outback Solar at Christmas Valley,2012,PV,single-axis,180.0,,,4.4
842,Lake,42.478434,-120.476422,OR,42.173809,-120.361237,228710,BC Solar,2016,PV,single-axis,90.0,,,8.0
843,Lake,42.478434,-120.476422,OR,43.318958,-121.008011,266737,Fort Rock I,2020,PV,single-axis,180.0,60.0,,9.9
844,Lake,42.478434,-120.476422,OR,43.394508,-120.954292,249556,"Rock Garden Solar, LLC",2020,PV,single-axis,180.0,,,10.0
845,Lake,42.478434,-120.476422,OR,43.318592,-121.00219,267625,"Alkali Solar, LLC",2020,PV,single-axis,180.0,,,10.0
846,Lake,42.478434,-120.476422,OR,43.396847,-120.948845,212189,Fort Rock IV,2020,PV,single-axis,180.0,60.0,,10.0
847,Lake,42.478434,-120.476422,OR,42.147793,-120.420204,285803,Garrett Solar,2019,PV,single-axis,0.0,,,10.0
848,Malheur,43.975358,-117.06114,OR,44.150364,-117.000999,275558,"Hyline Solar Center, LLC",2016,PV,single-axis,180.0,0.0,,9.0
849,Malheur,43.975358,-117.06114,OR,43.932785,-116.98835,283288,"Thunderegg Solar Center, LLC",2016,PV,single-axis,180.0,0.0,,10.0
850,Malheur,43.975358,-117.06114,OR,43.936604,-117.383949,185518,"Grove Solar Center, LLC",2016,PV,single-axis,0.0,0.0,,6.0
851,Malheur,43.975358,-117.06114,OR,43.798119,-117.06292,307234,"Open Range Solar Center, LLC",2016,PV,single-axis,0.0,0.0,,10.0
852,Malheur,43.975358,-117.06114,OR,43.96273,-117.258759,246560,"Vale Air Solar Center, LLC",2016,PV,single-axis,180.0,0.0,,10.0
853,Malheur,43.975358,-117.06114,OR,43.999104,-117.100479,129799,"Railroad Solar Center, LLC",2016,PV,single-axis,180.0,0.0,,4.5
854,Malheur,43.975358,-117.06114,OR,43.950218,-117.07299,80491,Morgan Solar Center,2020,PV,single-axis,0.0,0.0,,3.0
855,Malheur,43.975358,-117.06114,OR,44.158146,-117.44368,70061,Vale Solar Center,2020,PV,fixed-tilt,180.0,25.0,,3.0
856,Malheur,43.975358,-117.06114,OR,44.113232,-117.026611,74483,Ontario Solar Center,2020,PV,single-axis,0.0,0.0,,3.0
857,Marion,44.960149,-122.955907,OR,45.014301,-122.807152,43551,Silverton Solar,2017,PV,fixed-tilt,180.0,25.0,,2.2
858,Marion,44.960149,-122.955907,OR,44.826717,-122.949402,53668,Sheep Solar,2017,PV,fixed-tilt,180.0,30.0,,2.2
859,Marion,44.960149,-122.955907,OR,45.129635,-122.89959,42561,Interstate Solar,2017,PV,fixed-tilt,180.0,25.0,,2.2
860,Marion,44.960149,-122.955907,OR,44.985088,-122.939896,43057,"Labish Solar, LLC",2018,PV,fixed-tilt,180.0,20.0,,2.2
861,Marion,44.960149,-122.955907,OR,44.859871,-123.008156,38751,Rafael Solar,2019,PV,fixed-tilt,180.0,20.0,,2.2
862,Marion,44.960149,-122.955907,OR,45.172333,-122.912376,37800,Case Creek Solar,2019,PV,fixed-tilt,180.0,20.0,,2.2
863,Marion,44.960149,-122.955907,OR,45.083118,-122.903687,40962,Kale Patch Solar,2019,PV,fixed-tilt,180.0,20.0,,2.2
864,Marion,44.960149,-122.955907,OR,45.120762,-122.937256,47632,St Louis Solar,2020,PV,single-axis,180.0,,,2.2
865,Marion,44.960149,-122.955907,OR,45.087685,-122.773064,41256,Pika Solar,2020,PV,single-axis,180.0,60.0,,2.2
866,Marion,44.960149,-122.955907,OR,44.985428,-122.812714,42087,Brush Creek Solar,2020,PV,single-axis,180.0,,,2.2
867,Marion,44.960149,-122.955907,OR,44.970589,-122.803299,37224,Drift Creek Solar,2020,PV,fixed-tilt,0.0,25.0,,2.2
868,Marion,44.960149,-122.955907,OR,44.967033,-122.957863,36576,Bighorn Solar,2020,PV,single-axis,180.0,60.0,,2.2
869,Marion,44.960149,-122.955907,OR,45.137367,-122.801102,41677,Williams Acres Solar,2021,PV,single-axis,180.0,,,2.5
870,Marion,44.960149,-122.955907,OR,44.984203,-122.96019,8241,"SSD Marion 3, LLC",2020,PV,single-axis,180.0,0.0,,2.0
871,Marion,44.960149,-122.955907,OR,45.113422,-122.793289,45728,"SSD Marion 5, LLC",2020,PV,single-axis,180.0,0.0,,2.0
872,Marion,44.960149,-122.955907,OR,45.2551,-122.803322,45470,"SSD Marion 6, LLC",2020,PV,single-axis,180.0,0.0,,2.0
873,Marion,44.960149,-122.955907,OR,45.137897,-122.914406,40262,"SSD Marion 1, LLC",2020,PV,single-axis,180.0,,,2.0
874,Marion,44.960149,-122.955907,OR,45.144867,-122.78669,44872,Bristol Solar,2021,PV,fixed-tilt,180.0,25.0,,3.0
875,Marion,44.960149,-122.955907,OR,44.974461,-122.775108,37129,Sulus Solar 22,2021,PV,fixed-tilt,180.0,25.0,,3.0
876,Marion,44.960149,-122.955907,OR,44.876175,-122.93531,25957,Greenpark Solar,2020,PV,fixed-tilt,185.0,25.0,,1.3
877,Marion,44.960149,-122.955907,OR,45.268993,-122.821762,34863,Sulus Solar 25,2020,PV,fixed-tilt,180.0,25.0,,2.2
878,Marion,44.960149,-122.955907,OR,45.128044,-122.828529,42213,River Valley Solar,2020,PV,dual-axis,180.0,,,1.9
879,Marion,44.960149,-122.955907,OR,45.076111,-122.933266,42745,Carnes Creek Solar (CSG),2022,PV,single-axis,180.0,,,2.5
880,Marion,44.960149,-122.955907,OR,44.93034,-122.936867,24507,Fruitland Creek Solar (CSG),2022,PV,single-axis,180.0,25.0,,1.8
881,Morrow,45.739056,-119.617276,OR,45.559696,-119.609863,1344441,Wheatridge Hybrid,2019,PV,single-axis,180.0,,batteries,50.0
882,Multnomah,45.517904,-122.591156,OR,45.52877,-122.663269,19113,Oregon Convention Center,2016,PV,fixed-tilt,180.0,2.0,,1.4
883,Polk,44.920857,-123.20811,OR,45.067802,-123.471107,36732,"Steel Bridge Solar, LLC",2016,PV,fixed-tilt,182.0,25.0,,2.3
884,Polk,44.920857,-123.20811,OR,45.032875,-123.096375,38384,Valley Creek Solar,2017,PV,fixed-tilt,180.0,20.0,,2.2
885,Polk,44.920857,-123.20811,OR,45.052822,-123.609528,36039,Grand Ronde Solar,2017,PV,fixed-tilt,180.0,15.0,,2.2
886,Polk,44.920857,-123.20811,OR,45.058884,-123.497375,34849,Cosper Creek Solar (CSG),2022,PV,single-axis,180.0,25.0,,2.5
887,Sherman,45.518367,-120.72146,OR,45.587261,-120.595795,336995,WyEast Solar,2018,PV,single-axis,60.0,60.0,,10.0
888,Umatilla,45.801243,-118.967455,OR,45.679798,-118.850288,125922,"NorWest Energy 9, LLC",2018,PV,fixed-tilt,180.0,30.0,,6.0
889,Washington,45.486067,-122.87092,OR,45.471661,-123.13974,36465,O'Neill Creek Solar,2019,PV,fixed-tilt,180.0,20.0,,2.2
890,Washington,45.486067,-122.87092,OR,45.559906,-123.071526,41986,Milford Solar OR,2021,PV,fixed-tilt,180.0,25.0,,3.0
891,Yamhill,45.239528,-123.136974,OR,45.108379,-123.278175,28592,"Yamhill Solar, LLC",2011,PV,fixed-tilt,175.0,28.0,,1.0
892,Yamhill,45.239528,-123.136974,OR,45.112297,-123.234291,38349,Bellevue Solar Project,2011,PV,fixed-tilt,97.0,43.0,,1.6
893,Yamhill,45.239528,-123.136974,OR,45.168552,-123.135109,22372,Mill Creek Solar (OR),2017,PV,fixed-tilt,180.0,15.0,,2.2
894,Yamhill,45.239528,-123.136974,OR,45.169609,-123.136261,11161,Dayton Cutoff Solar,2017,PV,fixed-tilt,180.0,15.0,,2.2
895,Yamhill,45.239528,-123.136974,OR,45.076462,-123.394096,35297,"Ballston Solar, LLC",2018,PV,fixed-tilt,180.0,20.0,,2.2
896,Yamhill,45.239528,-123.136974,OR,45.102089,-123.419731,90820,"Butler Solar, LLC",2021,PV,single-axis,180.0,,,4.0
897,Yamhill,45.239528,-123.136974,OR,45.184296,-123.103752,42891,"Palmer Creek Solar, LLC",2020,PV,fixed-tilt,0.0,25.0,,2.3
898,Yamhill,45.239528,-123.136974,OR,45.079018,-123.40303,42852,Sulus Solar 33,2021,PV,fixed-tilt,185.0,25.0,,3.0
899,Yamhill,45.239528,-123.136974,OR,45.103863,-123.515503,43574,Sulus Solar 28,2020,PV,fixed-tilt,180.0,25.0,,3.0
900,Yamhill,45.239528,-123.136974,OR,45.086376,-123.422798,74689,Red Prairie Solar,2021,PV,fixed-tilt,180.0,25.0,,2.2
901,Yamhill,45.239528,-123.136974,OR,45.323456,-123.17543,40274,Sesqui-C Solar (CSG),2023,PV,single-axis,180.0,,,2.5
902,Yamhill,45.239528,-123.136974,OR,45.102924,-123.412971,59745,"Sheridan Solar, LLC (CSG)",2024,PV,single-axis,180.0,0.0,,3.0
903,Ada,43.612091,-116.313143,ID,43.438301,-116.327415,794752,ID Solar,2016,PV,single-axis,180.0,20.0,,40.0
904,Ada,43.612091,-116.313143,ID,43.46891,-116.289497,695405,Orchard Ranch Solar,2017,PV,single-axis,180.0,60.0,,20.0
905,Elmore,43.117658,-115.685056,ID,43.018082,-116.014023,2256491,Grand View Solar Two,2016,PV,single-axis,180.0,,,80.0
906,Elmore,43.117658,-115.685056,ID,43.147282,-115.721924,648010,"Mt. Home Solar 1, LLC",2017,PV,single-axis,180.0,60.0,,20.0
907,Elmore,43.117658,-115.685056,ID,43.325089,-115.939034,616774,Simcoe Solar,2017,PV,single-axis,180.0,60.0,,20.0
908,Elmore,43.117658,-115.685056,ID,42.900356,-115.191933,934089,"Black Mesa Solar, LLC",2023,PV,single-axis,180.0,25.0,,40.0
909,Owyhee,43.393385,-116.704658,ID,43.212307,-116.444206,553649,Murphy Flat Solar,2017,PV,single-axis,180.0,60.0,,20.0
910,Power,42.774583,-112.827325,ID,42.830952,-112.742729,574351,American Falls Solar,2017,PV,single-axis,180.0,60.0,,20.0
911,Power,42.774583,-112.827325,ID,42.825417,-112.746231,579610,American Falls Solar II,2017,PV,single-axis,180.0,60.0,,20.0
912,Twin Falls,42.56026,-114.499626,ID,42.538639,-114.411125,23937,Clif Bar Bakery of Twin Falls,2019,PV,fixed-tilt,180.0,25.0,,2.0
913,Twin Falls,42.56026,-114.499626,ID,42.200943,-114.630974,3143307,"Jackpot Solar, LLC",2022,PV,single-axis,25.0,,,120.0
914,Twin Falls,42.56026,-114.499626,ID,42.204498,-114.607651,2460516,Franklin Solar Hybrid,2024,PV,single-axis,180.0,0.0,,100.0
915,Beaverhead,45.225028,-112.693549,MT,45.232483,-112.746506,1719419,Apex Solar,2015,PV,single-axis,180.0,,,80.0
916,Big Horn,45.568552,-107.499673,MT,45.728031,-107.635742,107401,"South Mills Solar, LLC",2017,PV,single-axis,90.0,45.0,,3.0
917,Cascade,47.491558,-111.306586,MT,47.547642,-111.249977,89193,"Black Eagle Solar, LLC",2017,PV,single-axis,90.0,45.0,,3.0
918,Golden Valley,46.297881,-109.120778,MT,46.291653,-108.934959,65395,"Magpie Solar, LLC",2017,PV,single-axis,90.0,45.0,,3.0
919,Lewis and Clark,46.646621,-112.019644,MT,46.696438,-112.065804,83896,"Green Meadow Solar, LLC",2017,PV,single-axis,90.0,45.0,,3.0
920,Lewis and Clark,46.646621,-112.019644,MT,46.807777,-112.25132,95400,"Great Divide Solar, LLC",2017,PV,single-axis,90.0,45.0,,3.0
921,Sweet Grass,45.829391,-109.91651,MT,45.704082,-109.565346,59329,"River Bend Solar, LLC",2017,PV,single-axis,90.0,45.0,,2.0
922,Yellowstone,45.789945,-108.546051,MT,45.876106,-108.655159,1645649,MTSUN,2020,PV,single-axis,90.0,52.0,,80.0
923,Laramie,41.153937,-104.771336,WY,41.016609,-104.800316,3008618,South Cheyenne Solar,2024,PV,single-axis,180.0,0.0,,150.0
924,Sweetwater,41.580564,-109.302521,WY,41.626965,-109.682785,1714691,Sweetwater Solar,2018,PV,single-axis,180.0,,,80.0
925,Churchill,39.474469,-118.796052,NV,39.54277,-118.560936,422341,Stillwater Facility,2012,PV,fixed-tilt,180.0,16.0,,21.8
926,Churchill,39.474469,-118.796052,NV,39.582291,-119.069954,310047,"Patua Acquisition Project, LLC",2017,PV,single-axis,90.0,60.0,,10.6
927,Churchill,39.474469,-118.796052,NV,39.665218,-117.682228,255236,Tungsten Mountain,2019,PV,single-axis,0.0,10.0,,7.3
928,Churchill,39.474469,-118.796052,NV,39.537189,-118.564079,598246,"EGP Stillwater Solar PV II, LLC",2018,PV,fixed-tilt,180.0,30.0,,20.0
929,Churchill,39.474469,-118.796052,NV,39.752426,-118.959717,126778,Brady,2023,PV,fixed-tilt,0.0,35.0,,8.0
930,Clark,36.141141,-115.152976,NV,36.392197,-114.964729,539032,Apex Solar PV Power Project,2012,PV,single-axis,99.0,,,20.0
931,Clark,36.141141,-115.152976,NV,35.781586,-114.993011,1346329,CM48,2010,PV,fixed-tilt,180.0,25.0,,48.0
932,Clark,36.141141,-115.152976,NV,36.258533,-115.05336,487297,Nellis Air Force Base Solar Array,2007,PV,single-axis,0.0,0.0,,12.0
933,Clark,36.141141,-115.152976,NV,35.611919,-115.342491,6468338,Silver State Solar Power South,2016,PV,single-axis,0.0,0.0,,250.0
934,Clark,36.141141,-115.152976,NV,35.624657,-115.352013,1197331,Silver State Solar Power North,2012,PV,fixed-tilt,180.0,25.0,,52.0
935,Clark,36.141141,-115.152976,NV,36.386501,-114.952156,529728,Mountain View Solar,2014,PV,single-axis,0.0,0.0,,20.0
936,Clark,36.141141,-115.152976,NV,35.487236,-114.934013,459291,Searchlight Solar,2014,PV,single-axis,90.0,,,17.5
937,Clark,36.141141,-115.152976,NV,35.79493,-114.964912,3546585,Copper Mountain Solar 2,2015,PV,fixed-tilt,180.0,25.0,,154.0
938,Clark,36.141141,-115.152976,NV,36.207623,-115.046417,264952,Nellis Solar PV II,2015,PV,single-axis,0.0,0.0,,15.5
939,Clark,36.141141,-115.152976,NV,36.237076,-114.875198,937644,Spectrum Solar PV Power Project,2013,PV,single-axis,90.0,,,30.0
940,Clark,36.141141,-115.152976,NV,35.890041,-114.958344,3835831,Copper Mountain Solar 3,2015,PV,fixed-tilt,180.0,16.0,,255.0
941,Clark,36.141141,-115.152976,NV,36.031853,-114.927788,287916,River Mountains Solar,2016,PV,single-axis,0.0,0.0,,14.4
942,Clark,36.141141,-115.152976,NV,35.788536,-114.979851,2387972,"Copper Mountain Solar 4, LLC",2016,PV,single-axis,0.0,52.0,,93.6
943,Clark,36.141141,-115.152976,NV,36.527924,-114.759171,3918801,Moapa Southern Paiute,2016,PV,fixed-tilt,180.0,30.0,,250.0
944,Clark,36.141141,-115.152976,NV,35.843212,-114.951408,793328,"Boulder Solar II, LLC",2017,PV,single-axis,0.0,0.0,,50.0
945,Clark,36.141141,-115.152976,NV,36.410885,-114.912315,3135581,Playa Solar 2,2017,PV,single-axis,0.0,0.0,,100.0
946,Clark,36.141141,-115.152976,NV,36.400078,-114.901878,1064416,"Playa Solar 1, LLC",2017,PV,single-axis,0.0,0.0,,79.0
947,Clark,36.141141,-115.152976,NV,35.868839,-114.956238,3900522,"Techren Solar II, LLC",2019,PV,single-axis,180.0,,,200.0
948,Clark,36.141141,-115.152976,NV,35.850464,-114.973694,2103594,"Techren Solar I, LLC",2019,PV,single-axis,180.0,,,100.0
949,Clark,36.141141,-115.152976,NV,35.835777,-114.978188,2045405,"Boulder Solar Power, LLC",2016,PV,single-axis,90.0,,,100.0
950,Clark,36.141141,-115.152976,NV,35.785961,-114.996696,313570,CM10,2008,PV,fixed-tilt,180.0,25.0,,10.0
951,Clark,36.141141,-115.152976,NV,36.134708,-115.035271,60945,Las Vegas WPCF Solar Plant,2013,PV,single-axis,0.0,0.0,,3.3
952,Clark,36.141141,-115.152976,NV,35.939953,-114.892258,3466260,Townsite Solar Project Hybrid,2021,PV,single-axis,90.0,90.0,batteries,160.0
953,Clark,36.141141,-115.152976,NV,35.845833,-114.969971,447850,"Techren Solar III, LLC",2020,PV,single-axis,180.0,,,25.0
954,Clark,36.141141,-115.152976,NV,35.892361,-114.936028,541154,"Techren Solar IV, LLC",2020,PV,single-axis,180.0,,,25.0
955,Clark,36.141141,-115.152976,NV,35.899857,-114.926453,986176,Techren Solar V,2020,PV,single-axis,180.0,,,50.0
956,Clark,36.141141,-115.152976,NV,35.772675,-114.981583,4084374,"Copper Mountain Solar 5, LLC",2021,PV,single-axis,0.0,52.0,,250.0
957,Clark,36.141141,-115.152976,NV,36.425518,-114.923187,2262844,"Harry Allen Solar Energy, LLC",2021,PV,single-axis,180.0,,,100.0
958,Clark,36.141141,-115.152976,NV,36.056126,-115.792412,3917473,Yellow Pine Solar,2023,PV,single-axis,180.0,,batteries,93.8
959,Clark,36.141141,-115.152976,NV,36.069069,-115.811806,2423745,Yellow Pine II,2024,PV,single-axis,180.0,0.0,batteries,60.0
