usps,fips,county,latitude,longitude,geocode
NY,36123,Yates County,42.638237,-77.104324,dr94t6
NC,37001,Alamance County,36.043954,-79.400573,dnrt11
NC,37003,Alexander County,35.920951,-81.177467,dnqk2g
NC,37005,Alleghany County,36.489356,-81.132299,dnqr9f
NC,37007,Anson County,34.974972,-80.109763,dnpncn
NC,37009,Ashe County,36.443469,-81.499334,dnqp36
NC,37011,Avery County,36.07209,-81.920285,dnmtpy
NC,37013,Beaufort County,35.482313,-76.842014,dq33g7
NC,37015,Bertie County,36.059043,-76.962364,dq3m0s
NC,37017,Bladen County,34.591938,-78.539489,dq0huc
NC,37019,Brunswick County,34.038754,-78.227765,dq03eu
NC,37021,Buncombe County,35.609371,-82.530423,dnm69f
NC,37023,Burke County,35.746182,-81.70618,dnmgke
NC,37025,Cabarrus County,35.388346,-80.552728,dnq9qf
NC,37027,Caldwell County,35.966395,-81.512541,dnqh95
NC,37029,Camden County,36.342344,-76.162488,dq3ydz
NC,37031,Carteret County,34.858343,-76.53586,dq1w63
NC,37033,Caswell County,36.394298,-79.339609,dnrx49
NC,37035,Catawba County,35.661883,-81.214906,dnq4zu
NC,37037,Chatham County,35.704994,-79.251454,dnrehe
NC,37039,Cherokee County,35.13715,-84.061449,dnhpzh
NC,37041,Chowan County,36.128979,-76.602752,dq3t8c
NC,37043,Clay County,35.052997,-83.752264,dnhrqj
NC,37045,Cleveland County,35.33463,-81.557114,dnq100
NC,37047,Columbus County,34.261602,-78.639308,dq04ft
NC,37049,Craven County,35.116829,-77.08132,dq1pvb
NC,37051,Cumberland County,35.050192,-78.828719,dnpzqh
NC,37053,Currituck County,36.372174,-75.941224,dq3yzv
NC,37055,Dare County,35.606269,-75.767536,dq64ec
NC,37057,Davidson County,35.795131,-80.207107,dnqgwu
NC,37059,Davie County,35.929355,-80.542552,dnqsrh
NC,37061,Duplin County,34.934403,-77.933543,dq0wdx
NC,37063,Durham County,36.033828,-78.878125,dnruvp
NC,37065,Edgecombe County,35.917077,-77.602742,dq2u64
NC,37067,Forsyth County,36.132466,-80.256961,dnqvt9
NC,37069,Franklin County,36.088241,-78.28309,dq2m69
NC,37071,Gaston County,35.293344,-81.177256,dnq2bb
NC,37073,Gates County,36.442135,-76.702355,dq3rqd
NC,37075,Graham County,35.348364,-83.830915,dnk3h6
NC,37077,Granville County,36.299884,-78.657634,dq2nd0
NC,37079,Greene County,35.481959,-77.681688,dq2cb7
NC,37081,Guilford County,36.079065,-79.788665,dnrm0r
NC,37083,Halifax County,36.251438,-77.644842,dq2y1p
NC,37085,Harnett County,35.368635,-78.87161,dnrcjn
NC,37087,Haywood County,35.558882,-82.981307,dnkfr9
NC,37089,Henderson County,35.336415,-82.479741,dnm350
NC,37091,Hertford County,36.363517,-76.981616,dq3qb5
NC,37093,Hoke County,35.017233,-79.241964,dnpxhy
NC,37095,Hyde County,35.408157,-76.153687,dq3c7j
NC,37097,Iredell County,35.806249,-80.87452,dnq7xw
NC,37099,Jackson County,35.281052,-83.119962,dnkbsw
NC,37101,Johnston County,35.513419,-78.367348,dq2609
NC,37103,Jones County,35.032268,-77.356195,dq0zr9
NC,37105,Lee County,35.476336,-79.172117,dnr9y6
NC,37107,Lenoir County,35.240068,-77.63551,dq2b3r
NC,37109,Lincoln County,35.488491,-81.226892,dnq1zs
NC,37111,McDowell County,35.682271,-82.048044,dnmduz
NC,37113,Macon County,35.152959,-83.421901,dnhxvx
NC,37115,Madison County,35.864207,-82.71263,dnmhjb
NC,37117,Martin County,35.847301,-77.119602,dq35vj
NC,37119,Mecklenburg County,35.246862,-80.833832,dnq888
NC,37121,Mitchell County,36.013102,-82.163554,dnmsf7
NC,37123,Montgomery County,35.334415,-79.906602,dnr1j8
NC,37125,Moore County,35.308272,-79.492725,dnr2z5
NC,37127,Nash County,35.965945,-77.987555,dq2s97
NC,37129,New Hanover County,34.183442,-77.864209,dq0dkn
NC,37131,Northampton County,36.421774,-77.398352,dq2zny
NC,37133,Onslow County,34.763109,-77.499469,dq0vu2
NC,37135,Orange County,36.062526,-79.120034,dnrtps
NC,37137,Pamlico County,35.147575,-76.665268,dq1rzq
NC,37139,Pasquotank County,36.265199,-76.260691,dq3y29
NC,37141,Pender County,34.512556,-77.888106,dq0s7d
NC,37143,Perquimans County,36.180897,-76.403244,dq3tv6
NC,37145,Person County,36.38635,-78.965623,dnrygp
NC,37147,Pitt County,35.59249,-77.372739,dq2frr
NC,37149,Polk County,35.277901,-82.167621,dnm8dn
NC,37151,Randolph County,35.709915,-79.806215,dnr5pu
NC,37153,Richmond County,35.004636,-79.755695,dnpr1h
NC,37155,Robeson County,34.63921,-79.100881,dnpv01
NC,37157,Rockingham County,36.381806,-79.782754,dnrqbr
NC,37159,Rowan County,35.641355,-80.521721,dnqdz8
NC,37161,Rutherford County,35.402747,-81.919582,dnm9ru
NC,37163,Sampson County,34.989298,-78.371174,dq0r09
NC,37165,Scotland County,34.840023,-79.477337,dnpqpq
NC,37167,Stanly County,35.310449,-80.254374,dnqbvu
NC,37169,Stokes County,36.393505,-80.266214,dnqzj3
NC,37171,Surry County,36.415416,-80.686463,dnqx5v
NC,37173,Swain County,35.568849,-83.465614,dnkdke
NC,37175,Transylvania County,35.210103,-82.816666,dnm073
NC,37177,Tyrrell County,35.87042,-76.165345,dq3u4f
NC,37179,Union County,34.99182,-80.530426,dnnxp6
NC,37181,Vance County,36.365481,-78.405434,dq2nzu
NC,37183,Wake County,35.789846,-78.650624,dq25d7
NC,37185,Warren County,36.398105,-78.099899,dq2rnf
NC,37187,Washington County,35.844713,-76.572291,dq3ect
NC,37189,Watauga County,36.235368,-81.709888,dnmyhs
NC,37191,Wayne County,35.35419,-78.00867,dq290u
NC,37193,Wilkes County,36.208883,-81.166095,dnqmcp
NC,37195,Wilson County,35.700357,-77.921598,dq2e4g
NC,37197,Yadkin County,36.158765,-80.665164,dnqtsq
NC,37199,Yancey County,35.889326,-82.303954,dnmkpj
ND,38001,Adams County,46.096815,-102.533198,c8pn4z
ND,38003,Barnes County,46.94255,-98.070195,cb6703
ND,38005,Benson County,48.071743,-99.351152,cb937p
ND,38007,Billings County,47.007044,-103.364016,c8q7rv
ND,38009,Bottineau County,48.794412,-100.831257,cb8m9d
ND,38011,Bowman County,46.110144,-103.505943,c8nqkd
ND,38013,Burke County,48.786453,-102.520087,c8xje1
ND,38015,Burleigh County,46.978829,-100.469533,cb2e3b
ND,38017,Cass County,46.927003,-97.252375,cb6ffy
ND,38019,Cavalier County,48.768439,-98.46379,cb9vrq
ND,38021,Dickey County,46.107756,-98.496518,cb1yq9
ND,38023,Divide County,48.814754,-103.509326,c8wmsw
ND,38025,Dunn County,47.354557,-102.612322,c8rj2u
ND,38027,Eddy County,47.723436,-98.900474,cb3xmr
ND,38029,Emmons County,46.284255,-100.237842,cb0xr1
ND,38031,Foster County,47.471431,-98.872876,cb3wn1
ND,38033,Golden Valley County,46.938924,-103.844612,c8q5hb
ND,38035,Grand Forks County,47.926003,-97.450851,cbd8wk
ND,38037,Grant County,46.357827,-101.639049,c8pxxp
ND,38039,Griggs County,47.456334,-98.232286,cb6jux
ND,38041,Hettinger County,46.435704,-102.454238,c8r0ht
ND,38043,Kidder County,46.938273,-99.731198,cb3548
ND,38045,LaMoure County,46.464195,-98.526057,cb3bmf
ND,38047,Logan County,46.469278,-99.504585,cb30re
ND,38049,McHenry County,48.233842,-100.633267,cb86qh
ND,38051,McIntosh County,46.108682,-99.416487,cb1q39
ND,38053,McKenzie County,47.742475,-103.403215,c8qrx5
ND,38055,McLean County,47.530459,-101.353087,c8ryms
ND,38057,Mercer County,47.307147,-101.833328,c8rt4s
ND,38059,Morton County,46.710819,-101.298265,c8rcwz
ND,38061,Mountrail County,48.210073,-102.364895,c8x4q8
ND,38063,Nelson County,47.918667,-98.204428,cbd0t7
ND,38065,Oliver County,47.118079,-101.33142,c8run1
ND,38067,Pembina County,48.766896,-97.545405,cbdtkm
ND,38069,Pierce County,48.238883,-99.966497,cb8fmj
ND,38071,Ramsey County,48.266163,-98.739031,cb9f94
ND,38073,Ransom County,46.449276,-97.647554,cb681z
ND,38075,Renville County,48.712781,-101.658152,c8xtne
ND,38077,Richland County,46.265219,-96.93796,cb5p4n
ND,38079,Rolette County,48.768271,-99.840463,cb9j2j
ND,38081,Sargent County,46.108204,-97.630051,cb4w63
ND,38083,Sheridan County,47.581359,-100.330986,cb2wsv
ND,38085,Sioux County,46.110618,-101.061284,cb0nk6
ND,38087,Slope County,46.445834,-103.462462,c8q2jx
ND,38089,Stark County,46.817031,-102.662026,c8qfrf
ND,38091,Steele County,47.451062,-97.71892,cb6tbq
ND,38093,Stutsman County,46.972223,-98.956123,cb3ehp
ND,38095,Towner County,48.682183,-99.248158,cb9kvw
ND,38097,Traill County,47.446215,-97.164754,cb6vuv
ND,38099,Walsh County,48.376979,-97.72223,cbde0q
ND,38101,Ward County,48.216686,-101.540537,c8xf33
ND,38103,Wells County,47.580851,-99.682213,cb3net
ND,38105,Williams County,48.355765,-103.501333,c8w7hf
OH,39001,Adams County,38.834468,-83.478082,dnusum
OH,39003,Allen County,40.771627,-84.106103,dphpyn
OH,39005,Ashland County,40.843273,-82.270127,dpm2rg
OH,39007,Ashtabula County,41.906637,-80.745592,dpqw6s
OH,39009,Athens County,39.332604,-82.045844,dnvxv0
OH,39011,Auglaize County,40.561309,-84.224018,dphner
OH,39013,Belmont County,40.017682,-80.967727,dpn7ts
OH,39015,Brown County,38.931377,-83.866772,dnum7x
OH,39017,Butler County,39.439747,-84.565734,dp5b7e
OH,39019,Carroll County,40.579884,-81.090787,dpnqfe
OH,39021,Champaign County,40.132775,-83.767604,dphkmc
OH,39023,Clark County,39.917032,-83.783676,dph7j6
OH,39025,Clermont County,39.052054,-84.149485,dnunjj
OH,39027,Clinton County,39.430225,-83.795682,dph2m4
OH,39029,Columbiana County,40.770073,-80.778455,dpnxcv
OH,39031,Coshocton County,40.29671,-81.930109,dpjtpx
OH,39033,Crawford County,40.848524,-82.924783,dpm03h
OH,39035,Cuyahoga County,41.760392,-81.724217,dpmvs6
OH,39037,Darke County,40.131542,-84.621248,dp5u63
OH,39039,Defiance County,41.321679,-84.486433,dp7gj6
OH,39041,Delaware County,40.278941,-83.007462,dphvph
OH,39043,Erie County,41.554006,-82.525897,dpmk6h
OH,39045,Fairfield County,39.747694,-82.626685,dpj4pg
OH,39047,Fayette County,39.555246,-83.461893,dph9hb
OH,39049,Franklin County,39.969875,-83.009086,dphgrh
OH,39051,Fulton County,41.597264,-84.124267,dpkhts
OH,39053,Gallia County,38.817046,-82.301746,dnvkz4
OH,39055,Geauga County,41.499322,-81.173505,dpqk0f
OH,39057,Greene County,39.687479,-83.894894,dph3fb
OH,39059,Guernsey County,40.056665,-81.497875,dpn5ck
OH,39061,Hamilton County,39.196927,-84.544187,dngyup
OH,39063,Hancock County,41.000471,-83.666034,dpk90p
OH,39065,Hardin County,40.660415,-83.664077,dphx24
OH,39067,Harrison County,40.292318,-81.091565,dpnm4w
OH,39069,Henry County,41.331584,-84.0689,dpk5nu
OH,39071,Highland County,39.184422,-83.601359,dnuwct
OH,39073,Hocking County,39.490342,-82.483447,dpj2eh
OH,39075,Holmes County,40.565597,-81.930001,dpjwz8
OH,39077,Huron County,41.14508,-82.594641,dpm60d
OH,39079,Jackson County,39.013477,-82.614142,dnvmbn
OH,39081,Jefferson County,40.399384,-80.763527,dpntf4
OH,39083,Knox County,40.40362,-82.422393,dpjmu7
OH,39085,Lake County,41.924116,-81.392643,dpqneb
OH,39087,Lawrence County,38.603866,-82.517186,dnv7d7
OH,39089,Licking County,40.091505,-82.483435,dpjk54
OH,39091,Logan County,40.387553,-83.766343,dphmvb
OH,39093,Lorain County,41.438805,-82.179722,dpme9z
OH,39095,Lucas County,41.682321,-83.468903,dpkths
OH,39097,Madison County,39.896607,-83.400885,dphdyn
OH,39099,Mahoning County,41.01088,-80.770396,dpq961
OH,39101,Marion County,40.588034,-83.168803,dphygk
OH,39103,Medina County,41.116174,-81.899764,dpmcbk
OH,39105,Meigs County,39.089807,-82.028397,dnvwmk
OH,39107,Mercer County,40.535333,-84.632059,dp5yd5
OH,39109,Miami County,40.053326,-84.228413,dph5g7
OH,39111,Monroe County,39.726253,-81.090983,dpn3fx
OH,39113,Montgomery County,39.753736,-84.290591,dph41u
OH,39115,Morgan County,39.624946,-81.861697,dpjc3j
OH,39117,Morrow County,40.525266,-82.797729,dpjnec
OH,39119,Muskingum County,39.966046,-81.943506,dpjer7
OH,39121,Noble County,39.767232,-81.452493,dpn44x
OH,39123,Ottawa County,41.545495,-83.012613,dpkur5
OH,39125,Paulding County,41.118948,-84.582125,dp7cgm
OH,39127,Perry County,39.743187,-82.237952,dpjd0e
OH,39129,Pickaway County,39.648947,-83.052827,dphcw1
OH,39131,Pike County,39.071341,-83.052911,dnuyq0
OH,39133,Portage County,41.16897,-81.196962,dpq60q
OH,39135,Preble County,39.73881,-84.644758,dp5f1f
OH,39137,Putnam County,41.024533,-84.129879,dpk1ms
OH,39139,Richland County,40.774159,-82.542781,dpjrcw
OH,39141,Ross County,39.323897,-83.059536,dnuzty
OH,39143,Sandusky County,41.355319,-83.142776,dpkgk0
OH,39145,Scioto County,38.814889,-82.998675,dnuuz6
OH,39147,Seneca County,41.119992,-83.127547,dpkcum
OH,39149,Shelby County,40.33668,-84.204142,dphj7z
OH,39151,Stark County,40.814131,-81.365667,dpq0hm
OH,39153,Summit County,41.121847,-81.534928,dpq1bw
OH,39155,Trumbull County,41.306374,-80.7704,dpqdfp
OH,39157,Tuscarawas County,40.44749,-81.471105,dpnn45
OH,39159,Union County,40.295901,-83.367042,dphtnz
OH,39161,Van Wert County,40.85552,-84.585775,dp7b7j
OH,39163,Vinton County,39.252042,-82.485961,dnvr6c
OH,39165,Warren County,39.425652,-84.169906,dph0k9
OH,39167,Washington County,39.450676,-81.490636,dpn03t
OH,39169,Wayne County,40.829661,-81.887194,dpmb28
OH,39171,Williams County,41.564959,-84.584324,dp7u7n
OH,39173,Wood County,41.360183,-83.622682,dpke31
OH,39175,Wyandot County,40.839782,-83.313681,dpkb24
OK,40001,Adair County,35.898043,-94.651026,9yksnp
OK,40003,Alfalfa County,36.729703,-98.323445,9yd0fw
OK,40005,Atoka County,34.392469,-96.036558,9y5ews
OK,40007,Beaver County,36.748334,-100.483056,9y8913
OK,40009,Beckham County,35.270601,-99.690057,9y30ek
OK,40011,Blaine County,35.877782,-98.428934,9y6h05
OK,40013,Bryan County,33.964004,-96.264137,9y591q
OK,40015,Caddo County,35.16792,-98.381045,9y6016
OK,40017,Canadian County,35.543354,-97.979889,9y664q
OK,40019,Carter County,34.251848,-97.287927,9y4ff5
OK,40021,Cherokee County,35.904367,-94.996796,9ykkq2
OK,40023,Choctaw County,34.027645,-95.554208,9yh19d
OK,40025,Cimarron County,36.74839,-102.517698,9wx151
OK,40027,Cleveland County,35.206376,-97.323088,9y6b33
OK,40029,Coal County,34.582861,-96.288039,9y5s8z
OK,40031,Comanche County,34.66263,-98.476612,9y1vpn
OK,40033,Cotton County,34.290676,-98.373438,9y4516
OK,40035,Craig County,36.76389,-95.201553,9ys31s
OK,40037,Creek County,35.907732,-96.379793,9y7kqb
OK,40039,Custer County,35.645601,-98.997386,9y3dg3
OK,40041,Delaware County,36.393375,-94.808217,9ykx49
OK,40043,Dewey County,35.97796,-99.014385,9y3sdv
OK,40045,Ellis County,36.224258,-99.750139,9y3n44
OK,40047,Garfield County,36.378054,-97.78845,9y6qyy
OK,40049,Garvin County,34.70935,-97.312723,9y4v3w
OK,40051,Grady County,35.021058,-97.88689,9y4rhx
OK,40053,Grant County,36.788254,-97.788151,9yd3qc
OK,40055,Greer County,34.933853,-99.552968,9y1nwx
OK,40057,Harmon County,34.745971,-99.844194,9y0vxv
OK,40059,Harper County,36.80035,-99.662805,9y91k5
OK,40061,Haskell County,35.232295,-95.109576,9yk27t
OK,40063,Hughes County,35.052934,-96.251183,9y5x3v
OK,40065,Jackson County,34.594006,-99.412235,9y1kcc
OK,40067,Jefferson County,34.105082,-97.83889,9y46j8
OK,40069,Johnston County,34.313455,-96.654254,9y570w
OK,40071,Kay County,36.814885,-97.143862,9ydcmm
OK,40073,Kingfisher County,35.949436,-97.934557,9y6ke2
OK,40075,Kiowa County,34.921489,-98.981617,9y1wet
OK,40077,Latimer County,34.875137,-95.272262,9yhq2h
OK,40079,Le Flore County,34.897356,-94.695074,9yhwt0
OK,40081,Lincoln County,35.703117,-96.881392,9y7557
OK,40083,Logan County,35.914151,-97.450764,9y6sq3
OK,40085,Love County,33.957804,-97.245093,9y4c5j
OK,40087,McClain County,35.016436,-97.449803,9y4xnq
OK,40089,McCurtain County,34.117073,-94.766086,9yhd5d
OK,40091,McIntosh County,35.369108,-95.671787,9y7cny
OK,40093,Major County,36.313119,-98.542015,9y3ytd
OK,40095,Marshall County,34.027007,-96.770533,9y51tf
OK,40097,Mayes County,36.303804,-95.235638,9ykq8b
OK,40099,Murray County,34.485766,-97.071557,9y4upj
OK,40101,Muskogee County,35.617551,-95.383911,9yk4t7
OK,40103,Noble County,36.384901,-97.236335,9y6ygr
OK,40105,Nowata County,36.789615,-95.613312,9ys123
OK,40107,Okfuskee County,35.466804,-96.327762,9y79b0
OK,40109,Oklahoma County,35.554611,-97.409401,9y6dr2
OK,40111,Okmulgee County,35.6435,-95.965947,9y7fb0
OK,40113,Osage County,36.624299,-96.408112,9ye2q5
OK,40115,Ottawa County,36.835764,-94.802681,9ys9d9
OK,40117,Pawnee County,36.313704,-96.696669,9y7nxd
OK,40119,Payne County,36.079225,-96.975255,9y7j32
OK,40121,Pittsburg County,34.92554,-95.74813,9y5ytn
OK,40123,Pontotoc County,34.721446,-96.691971,9y5jx8
OK,40125,Pottawatomie County,35.211393,-96.957007,9y703d
OK,40127,Pushmataha County,34.377899,-95.408082,9yh5sf
OK,40129,Roger Mills County,35.708554,-99.741572,9y354k
OK,40131,Rogers County,36.377794,-95.601383,9yknbw
OK,40133,Seminole County,35.158366,-96.602857,9y7218
OK,40135,Sequoyah County,35.502435,-94.750757,9yk9gz
OK,40137,Stephens County,34.481361,-97.855607,9y4kjj
OK,40139,Texas County,36.746317,-101.483855,9wxc49
OK,40141,Tillman County,34.371085,-98.931701,9y1esc
OK,40143,Tulsa County,36.120318,-95.941813,9y7v2z
OK,40145,Wagoner County,35.963479,-95.514098,9ykhdd
OK,40147,Washington County,36.70438,-95.906155,9yebc9
OK,40149,Washita County,35.289497,-98.991436,9y38g2
OK,40151,Woods County,36.726984,-98.863649,9y98ym
OK,40153,Woodward County,36.425619,-99.273661,9y3rhz
OR,41001,Baker County,44.703427,-117.691933,9ruq3f
OR,41003,Benton County,44.493882,-123.424664,9rbjp7
OR,41005,Clackamas County,45.160493,-122.195127,c210gm
OR,41007,Clatsop County,46.024509,-123.705037,c20jc4
OR,41009,Columbia County,45.941932,-123.081079,c20mr5
OR,41011,Coos County,43.18591,-124.094133,9pxv8j
OR,41013,Crook County,44.163054,-120.371585,9rf7hz
OR,41015,Curry County,42.466439,-124.210929,9px9td
OR,41017,Deschutes County,43.915118,-121.225575,9rccc6
OR,41019,Douglas County,43.286328,-123.154476,9r8qm8
OR,41021,Gilliam County,45.43059,-120.319901,c246qn
OR,41023,Grant County,44.496326,-119.014057,9rgm5u
OR,41025,Harney County,43.064449,-118.987169,9rekur
OR,41027,Hood River County,45.511775,-121.655976,c216zt
OR,41029,Jackson County,42.411621,-122.675611,9r8c22
OR,41031,Jefferson County,44.645151,-121.178632,9rcvfx
OR,41033,Josephine County,42.386983,-123.57162,9r81hh
OR,41035,Klamath County,42.683761,-121.646168,9r96zf
OR,41037,Lake County,42.788401,-120.38979,9rd7km
OR,41039,Lane County,43.928329,-122.89769,9rb9gk
OR,41041,Lincoln County,44.641061,-123.911212,9pzvuq
OR,41043,Linn County,44.488898,-122.537208,9rbv5d
OR,41045,Malheur County,43.188625,-117.603191,9rsmey
OR,41047,Marion County,44.900898,-122.57626,9rbz6t
OR,41049,Morrow County,45.425496,-119.602311,c24fqm
OR,41051,Multnomah County,45.547711,-122.417363,c20gn7
OR,41053,Polk County,44.900375,-123.398673,9rbprv
OR,41055,Sherman County,45.399216,-120.678512,c244mb
OR,41057,Tillamook County,45.45589,-123.759299,c0pfxf
OR,41059,Umatilla County,45.5912,-118.73388,c25e65
OR,41061,Union County,45.304081,-117.999149,c2h1dz
OR,41063,Wallowa County,45.593753,-117.18558,c2hemk
OR,41065,Wasco County,45.164536,-121.165069,c21bfv
OR,41067,Washington County,45.553542,-123.097615,c207nu
OR,41069,Wheeler County,44.736415,-120.026861,9rfws8
OR,41071,Yamhill County,45.247827,-123.316399,c2033v
PA,42001,Adams County,39.869471,-77.21773,dr14ff
PA,42003,Allegheny County,40.469757,-79.980451,dppnhp
PA,42005,Armstrong County,40.81238,-79.464129,dpr2pt
PA,42007,Beaver County,40.68414,-80.350721,dpnz7w
PA,42009,Bedford County,39.998634,-78.494747,dr05tc
PA,42011,Berks County,40.413957,-75.92686,dr4jbj
PA,42013,Blair County,40.498654,-78.309597,dr0q6h
PA,42015,Bradford County,41.791504,-76.502123,dr3tep
PA,42017,Bucks County,40.336887,-75.10706,dr4t6z
PA,42019,Butler County,40.913847,-79.918978,dpr0v2
PA,42021,Cambria County,40.510222,-78.710478,dr0n2y
PA,42023,Cameron County,41.438291,-78.198323,dr27sx
PA,42025,Carbon County,40.918367,-75.705039,dr60v2
PA,42027,Centre County,40.909128,-77.847877,dr28sx
PA,42029,Chester County,39.974029,-75.749752,dr45km
PA,42031,Clarion County,41.198159,-79.420369,dprd2e
PA,42033,Clearfield County,41.000249,-78.473749,dr21nr
PA,42035,Clinton County,41.262624,-77.69636,dr2dxz
PA,42037,Columbia County,41.045517,-76.40426,dr39t2
PA,42039,Crawford County,41.687876,-80.107795,dprj1j
PA,42041,Cumberland County,40.164805,-77.263442,dr1h3z
PA,42043,Dauphin County,40.412565,-76.792634,dr1mus
PA,42045,Delaware County,39.916685,-75.398818,dr47h6
PA,42047,Elk County,41.427332,-78.653937,dr25dj
PA,42049,Erie County,42.117952,-80.096386,dprp97
PA,42051,Fayette County,39.918907,-79.640119,dpp75e
PA,42053,Forest County,41.513304,-79.249705,dprsht
PA,42055,Franklin County,39.926772,-77.724521,dr0epk
PA,42057,Fulton County,39.91075,-78.122617,dr07n3
PA,42059,Greene County,39.847707,-80.225655,dpnfwq
PA,42061,Huntingdon County,40.422311,-77.968595,dr0tcy
PA,42063,Indiana County,40.651432,-79.087545,dppz22
PA,42065,Jefferson County,41.138028,-79.012419,dprf40
PA,42067,Juniata County,40.530673,-77.400438,dr0ywd
PA,42069,Lackawanna County,41.440284,-75.609666,dr65xr
PA,42071,Lancaster County,40.041992,-76.250198,dr1gbc
PA,42073,Lawrence County,40.992735,-80.334446,dpqc5y
PA,42075,Lebanon County,40.371448,-76.464819,dr1tsj
PA,42077,Lehigh County,40.614241,-75.590627,dr4ppc
PA,42079,Luzerne County,41.172787,-75.976035,dr3fpp
PA,42081,Lycoming County,41.343882,-77.055262,dr35nw
PA,42083,McKean County,41.81459,-78.572463,dr2juh
PA,42085,Mercer County,41.300014,-80.252786,dpqfvy
PA,42087,Mifflin County,40.601615,-77.651832,dr0ybz
PA,42089,Monroe County,41.05624,-75.329065,dr63tf
PA,42091,Montgomery County,40.209999,-75.370201,dr4kub
PA,42093,Montour County,41.029284,-76.665225,dr33rm
PA,42095,Northampton County,40.752791,-75.307447,dr4ry6
PA,42097,Northumberland County,40.851524,-76.709877,dr32qk
PA,42099,Perry County,40.39778,-77.266328,dr1jcf
PA,42101,Philadelphia County,40.009376,-75.133346,dr4ed7
PA,42103,Pike County,41.325949,-75.031514,dr6ehe
PA,42105,Potter County,41.748587,-77.894436,dr2te2
PA,42107,Schuylkill County,40.703682,-76.217788,dr1z99
PA,42109,Snyder County,40.755407,-77.072929,dr1py5
PA,42111,Somerset County,39.981297,-79.028486,dppg3w
PA,42113,Sullivan County,41.439285,-76.511717,dr3edz
PA,42115,Susquehanna County,41.819665,-75.800969,dr6jgj
PA,42117,Tioga County,41.766859,-77.257288,dr3j9g
PA,42119,Union County,40.962179,-77.055475,dr31n8
PA,42121,Venango County,41.400714,-79.765813,dpr78b
PA,42123,Warren County,41.834298,-79.298182,dprtgx
PA,42125,Washington County,40.200005,-80.252132,dpnuty
PA,42127,Wayne County,41.646602,-75.292493,dr6kyt
PA,42129,Westmoreland County,40.311068,-79.466688,dppmrd
PA,42131,Wyoming County,41.525173,-76.008731,dr3unr
PA,42133,York County,39.921751,-76.728889,dr17jg
RI,44001,Bristol County,41.706831,-71.286637,drmm3b
RI,44003,Kent County,41.674245,-71.580924,drmj54
RI,44005,Newport County,41.502504,-71.283689,drmk1g
RI,44007,Providence County,41.869768,-71.578625,drmn5n
RI,44009,Washington County,41.396792,-71.620282,drm5d0
SC,45001,Abbeville County,34.229041,-82.454058,dnj6ex
SC,45003,Aiken County,33.550013,-81.632983,djvyy7
SC,45005,Allendale County,32.979757,-81.363265,djy5se
SC,45007,Anderson County,34.521235,-82.638603,dnjhrs
SC,45009,Bamberg County,33.203021,-81.053161,djykgs
SC,45011,Barnwell County,33.260552,-81.434228,djyj4y
SC,45013,Beaufort County,32.358112,-80.689422,djy85f
SC,45015,Berkeley County,33.2077,-79.953655,djzhut
SC,45017,Calhoun County,33.67478,-80.780347,djyx9f
SC,45019,Charleston County,32.800458,-79.94248,djz4sg
SC,45021,Cherokee County,35.049796,-81.607647,dnjzqu
SC,45023,Chester County,34.689342,-81.161249,dnnm35
SC,45025,Chesterfield County,34.637018,-80.159227,dnnvpc
SC,45027,Clarendon County,33.664682,-80.217889,djyzw8
SC,45029,Colleton County,32.835018,-80.655244,djydu9
SC,45031,Darlington County,34.332185,-79.962115,dnp5k3
SC,45033,Dillon County,34.390172,-79.374964,dnpe9u
SC,45035,Dorchester County,33.082186,-80.404697,djyu4q
SC,45037,Edgefield County,33.776498,-81.968245,dnj8nu
SC,45039,Fairfield County,34.395669,-81.127001,dnn79v
SC,45041,Florence County,34.028535,-79.710233,dnp3d4
SC,45043,Georgetown County,33.417531,-79.296333,djzw5e
SC,45045,Greenville County,34.892645,-82.372077,dnjqt8
SC,45047,Greenwood County,34.155796,-82.127876,dnjd71
SC,45049,Hampton County,32.778334,-81.143822,djy63x
SC,45051,Horry County,33.909269,-78.976675,dnpbfu
SC,45053,Jasper County,32.43059,-81.021627,djy2kr
SC,45055,Kershaw County,34.338356,-80.590885,dnneq5
SC,45057,Lancaster County,34.686818,-80.703688,dnnt7d
SC,45059,Laurens County,34.483676,-82.005498,dnjsjv
SC,45061,Lee County,34.15864,-80.251209,dnnfmf
SC,45063,Lexington County,33.899477,-81.266277,dnn0ye
SC,45065,McCormick County,33.897599,-82.316196,dnj2yf
SC,45067,Marion County,34.08362,-79.354001,dnp9fk
SC,45069,Marlboro County,34.60167,-79.679435,dnpkfg
SC,45071,Newberry County,34.289881,-81.599676,dnjgp4
SC,45073,Oconee County,34.748766,-83.06154,dnhvtv
SC,45075,Orangeburg County,33.436135,-80.802913,djyw1q
SC,45077,Pickens County,34.885368,-82.723377,dnjnmw
SC,45079,Richland County,34.029095,-80.898037,dnn3x4
SC,45081,Saluda County,34.005278,-81.727903,dnjckn
SC,45083,Spartanburg County,34.933271,-81.991052,dnjwwp
SC,45085,Sumter County,33.91614,-80.382376,dnnbfy
SC,45087,Union County,34.690397,-81.615896,dnjvqg
SC,45089,Williamsburg County,33.626462,-79.716474,djzr61
SC,45091,York County,34.970188,-81.183187,dnnqbw
SD,46003,Aurora County,43.724719,-98.577587,9zcbsz
SD,46005,Beadle County,44.418265,-98.279422,9zfhew
